TimeStamp_round,time,ScaleID,site,Hive,Weight,wt_recon,wt_recon_norm
2018-05-15T05:00:00Z,1526360400,share.2,share,2,42.17,14.600000000000001,-1.5444805140094293
2018-05-15T05:00:00Z,1526360400,share.3,share,3,37.63,11.43,-0.6528107684315967
2018-05-15T05:00:00Z,1526360400,shump.1,shump,1,40.82,-0.38000000000000084,-1.243446092513047
2018-05-15T05:00:00Z,1526360400,shump.2,shump,2,40.97,2.490000000000001,-1.8393676392703173
2018-05-15T05:00:00Z,1526360400,shump.3,shump,3,63.43000000000001,31.370000000000015,-1.9167259202806741
2018-05-15T05:00:00Z,1526360400,sofitel.1,sofitel,1,62.39,19.750000000000007,-1.8022606524491795
2018-05-15T05:00:00Z,1526360400,sofitel.1,sofitel,1,62.25,19.610000000000007,-1.8168987067984157
2018-05-15T05:00:00Z,1526360400,sofitel.2,sofitel,2,41.129999999999995,8.319999999999999,-1.8397415047064438
2018-05-15T05:00:00Z,1526360400,sofitel.3,sofitel,3,54.14,7.599999999999999,-1.9292150047872654
2018-05-15T05:00:00Z,1526360400,westphilly.1,westphilly,1,49.01,8.830000000000009,-1.4686315914475707
2018-05-15T05:00:00Z,1526360400,westphilly.2,westphilly,2,56.69,12.379999999999995,-1.952757466564439
2018-05-16T05:00:00Z,1526446800,chestnuthill.1,chestnuthill,1,60.57,12.080000000000004,-1.665795300432034
2018-05-16T05:00:00Z,1526446800,chestnuthill.2,chestnuthill,2,53.89,10.909999999999998,-1.46826604071765
2018-05-16T05:00:00Z,1526446800,chestnuthill.3,chestnuthill,3,54.290000000000006,15.880000000000008,-1.7347856818442706
2018-05-16T05:00:00Z,1526446800,greensgrow.1,greensgrow,1,45.11,12.889999999999999,-1.6640560193822111
2018-05-16T05:00:00Z,1526446800,greensgrow.2,greensgrow,2,45.35,-1.2299999999999958,-1.0565387324239999
2018-05-16T05:00:00Z,1526446800,greensgrow.3,greensgrow,3,48.459999999999994,6.719999999999992,0.10203580948182135
2018-05-16T05:00:00Z,1526446800,milt.1,milt,1,61.400000000000006,16.650000000000002,-1.9104987024162772
2018-05-16T05:00:00Z,1526446800,milt.2,milt,2,49.25,4.970000000000001,-1.5429679898890534
2018-05-16T05:00:00Z,1526446800,milt.3,milt,3,46.78,11.520000000000007,-1.454967432403433
2018-05-16T05:00:00Z,1526446800,mtmoriah.1,mtmoriah,1,52.93,10.559999999999997,-1.9450794247486725
2018-05-16T05:00:00Z,1526446800,mtmoriah.2,mtmoriah,2,61.78,18.83000000000001,-1.5883515690672296
2018-05-16T05:00:00Z,1526446800,mtmoriah.3,mtmoriah,3,49.43,8.08,-1.7679252073793998
2018-05-16T05:00:00Z,1526446800,oldcity.1,oldcity,1,50.06,6.540000000000006,-1.5616683204837223
2018-05-16T05:00:00Z,1526446800,oldcity.2,oldcity,2,55.230000000000004,-2.359999999999992,-1.8596038083381023
2018-05-16T05:00:00Z,1526446800,oldcity.3,oldcity,3,43.730000000000004,5.649999999999997,-1.9651501872516564
2018-05-16T05:00:00Z,1526446800,paradiso.1,paradiso,1,53,13.670000000000003,-0.9737058827303327
2018-05-16T05:00:00Z,1526446800,paradiso.2,paradiso,2,43.66,6.319999999999993,-0.8920105326723167
2018-05-16T05:00:00Z,1526446800,rodeph.1,rodeph,1,63.47,17.77000000000001,-1.457383105145088
2018-05-16T05:00:00Z,1526446800,rodeph.2,rodeph,2,45.08,4.799999999999999,-1.9011471381271337
2018-05-16T05:00:00Z,1526446800,share.1,share,1,35.31,-2.579999999999998,-1.688829437056099
2018-05-16T05:00:00Z,1526446800,share.2,share,2,43.93,16.36,-1.3282458704125322
2018-05-16T05:00:00Z,1526446800,share.3,share,3,37.74,11.54,-0.5914699304976402
2018-05-16T05:00:00Z,1526446800,shump.1,shump,1,41.64,0.43999999999999945,-1.1210072933943658
2018-05-16T05:00:00Z,1526446800,shump.2,shump,2,42.459999999999994,3.979999999999996,-1.5976796240775921
2018-05-16T05:00:00Z,1526446800,shump.3,shump,3,67.27,35.21,-1.6523103575871043
2018-05-16T05:00:00Z,1526446800,sofitel.1,sofitel,1,63.5,20.860000000000007,-1.686201792965951
2018-05-16T05:00:00Z,1526446800,sofitel.2,sofitel,2,41.769999999999996,8.959999999999999,-1.782242106858903
2018-05-16T05:00:00Z,1526446800,sofitel.3,sofitel,3,55.92,9.379999999999999,-1.8092245928281976
2018-05-16T05:00:00Z,1526446800,westphilly.1,westphilly,1,48.33,8.15000000000001,-1.5299379447503152
2018-05-16T05:00:00Z,1526446800,westphilly.2,westphilly,2,59.35,15.04,-1.766819399169704
2018-05-17T05:00:00Z,1526533200,chestnuthill.1,chestnuthill,1,60.400000000000006,11.910000000000009,-1.6857094667846382
2018-05-17T05:00:00Z,1526533200,chestnuthill.2,chestnuthill,2,53.74,10.76,-1.4953061285797353
2018-05-17T05:00:00Z,1526533200,chestnuthill.3,chestnuthill,3,54,15.590000000000002,-1.7645471703699618
2018-05-17T05:00:00Z,1526533200,greensgrow.1,greensgrow,1,47.879999999999995,15.659999999999995,-1.5458052739362345
2018-05-17T05:00:00Z,1526533200,greensgrow.2,greensgrow,2,45.33,-1.249999999999999,-1.0588650105056532
2018-05-17T05:00:00Z,1526533200,greensgrow.3,greensgrow,3,48.14,6.399999999999999,0.0060709478042931826
2018-05-17T05:00:00Z,1526533200,milt.1,milt,1,61.03,16.279999999999998,-1.9342827967667315
2018-05-17T05:00:00Z,1526533200,milt.2,milt,2,48.83,4.549999999999999,-1.606342041865054
2018-05-17T05:00:00Z,1526533200,milt.2,milt,2,48.8,4.519999999999998,-1.6108687598633398
2018-05-17T05:00:00Z,1526533200,milt.3,milt,3,46.57,11.310000000000006,-1.4849938869661197
2018-05-17T05:00:00Z,1526533200,mtmoriah.1,mtmoriah,1,52.33,9.959999999999996,-1.9815963475287643
2018-05-17T05:00:00Z,1526533200,mtmoriah.2,mtmoriah,2,60.9,17.950000000000006,-1.6422479496993545
2018-05-17T05:00:00Z,1526533200,mtmoriah.3,mtmoriah,3,49.46,8.110000000000001,-1.7665083067907856
2018-05-17T05:00:00Z,1526533200,oldcity.1,oldcity,1,50.33,6.810000000000002,-1.5175169982749066
2018-05-17T05:00:00Z,1526533200,oldcity.2,oldcity,2,55.72,-1.869999999999997,-1.8200748402992093
2018-05-17T05:00:00Z,1526533200,oldcity.3,oldcity,3,44.519999999999996,6.439999999999989,-1.9263274444756064
2018-05-17T05:00:00Z,1526533200,paradiso.1,paradiso,1,52.55,13.22,-1.0520892325228393
2018-05-17T05:00:00Z,1526533200,paradiso.2,paradiso,2,44.03,6.689999999999998,-0.8280618155005963
2018-05-17T05:00:00Z,1526533200,rodeph.1,rodeph,1,63.7,18.000000000000014,-1.4298182851898866
2018-05-17T05:00:00Z,1526533200,rodeph.2,rodeph,2,45.71,5.4300000000000015,-1.8541840123487698
2018-05-17T05:00:00Z,1526533200,share.1,share,1,35.34,-2.5499999999999967,-1.6867855797561222
2018-05-17T05:00:00Z,1526533200,share.2,share,2,43.74,16.17,-1.3515893830735606
2018-05-17T05:00:00Z,1526533200,share.3,share,3,38.14,11.939999999999998,-0.36841233801052525
2018-05-17T05:00:00Z,1526533200,shump.1,shump,1,42,0.7999999999999989,-1.067253674269091
2018-05-17T05:00:00Z,1526533200,shump.2,shump,2,44.17,5.690000000000004,-1.3203061301315762
2018-05-17T05:00:00Z,1526533200,shump.3,shump,3,68.11,36.050000000000004,-1.5944694532478856
2018-05-17T05:00:00Z,1526533200,shump.3,shump,3,67.96,35.9,-1.6047981861656035
2018-05-17T05:00:00Z,1526533200,sofitel.1,sofitel,1,63.67,21.03000000000001,-1.6684270126847356
2018-05-17T05:00:00Z,1526533200,sofitel.2,sofitel,2,41.99,9.180000000000005,-1.7624766888488104
2018-05-17T05:00:00Z,1526533200,sofitel.3,sofitel,3,56.34,9.8,-1.7809122484333613
2018-05-17T05:00:00Z,1526533200,westphilly.1,westphilly,1,49.22,9.04000000000001,-1.4496987470452523
2018-05-17T05:00:00Z,1526533200,westphilly.2,westphilly,2,60.11,15.799999999999997,-1.713694237056923
2018-05-18T05:00:00Z,1526619600,chestnuthill.1,chestnuthill,1,59.8,11.31,-1.755994759793832
2018-05-18T05:00:00Z,1526619600,chestnuthill.2,chestnuthill,2,52.489999999999995,9.509999999999993,-1.7206401940971163
2018-05-18T05:00:00Z,1526619600,chestnuthill.3,chestnuthill,3,52.510000000000005,14.100000000000007,-1.9174596458985094
2018-05-18T05:00:00Z,1526619600,greensgrow.1,greensgrow,1,47.8,15.579999999999997,-1.5492204579202338
2018-05-18T05:00:00Z,1526619600,greensgrow.2,greensgrow,2,44.92,-1.6599999999999955,-1.1065537111795354
2018-05-18T05:00:00Z,1526619600,greensgrow.3,greensgrow,3,47.5,5.759999999999998,-0.1858587755507674
2018-05-18T05:00:00Z,1526619600,milt.1,milt,1,60.94,16.189999999999994,-1.9400681170141394
2018-05-18T05:00:00Z,1526619600,milt.2,milt,2,47.84,3.5600000000000036,-1.7557237358084825
2018-05-18T05:00:00Z,1526619600,milt.3,milt,3,46.11,10.850000000000005,-1.5507661207701
2018-05-18T05:00:00Z,1526619600,mtmoriah.1,mtmoriah,1,51.84,9.47,-2.0114185011325056
2018-05-18T05:00:00Z,1526619600,mtmoriah.2,mtmoriah,2,60.72,17.770000000000007,-1.6532722093741075
2018-05-18T05:00:00Z,1526619600,mtmoriah.3,mtmoriah,3,49.2,7.850000000000004,-1.778788111892109
2018-05-18T05:00:00Z,1526619600,oldcity.1,oldcity,1,49.66,6.140000000000001,-1.6270776867190064
2018-05-18T05:00:00Z,1526619600,oldcity.2,oldcity,2,55.129999999999995,-2.4600000000000004,-1.8676709446725712
2018-05-18T05:00:00Z,1526619600,oldcity.3,oldcity,3,43.81,5.729999999999995,-1.9612187702616766
2018-05-18T05:00:00Z,1526619600,paradiso.1,paradiso,1,52.3,12.97,-1.0956355379631204
2018-05-18T05:00:00Z,1526619600,paradiso.2,paradiso,2,43.36,6.019999999999996,-0.9438608438926294
2018-05-18T05:00:00Z,1526619600,rodeph.1,rodeph,1,63.22,17.52000000000001,-1.4873448659659585
2018-05-18T05:00:00Z,1526619600,rodeph.2,rodeph,2,45.72,5.4399999999999995,-1.8534385659078434
2018-05-18T05:00:00Z,1526619600,share.1,share,1,35.120000000000005,-2.7699999999999956,-1.7017738666226183
2018-05-18T05:00:00Z,1526619600,share.2,share,2,43.95,16.380000000000003,-1.325788658553476
2018-05-18T05:00:00Z,1526619600,share.3,share,3,37.42,11.219999999999999,-0.7699160044873329
2018-05-18T05:00:00Z,1526619600,shump.1,shump,1,41.47,0.26999999999999774,-1.14639094687019
2018-05-18T05:00:00Z,1526619600,shump.2,shump,2,44.730000000000004,6.250000000000006,-1.229470366032296
2018-05-18T05:00:00Z,1526619600,shump.3,shump,3,66.39,34.330000000000005,-1.7129055907043806
2018-05-18T05:00:00Z,1526619600,sofitel.1,sofitel,1,63.739999999999995,21.1,-1.6611079855101183
2018-05-18T05:00:00Z,1526619600,sofitel.2,sofitel,2,41.599999999999994,8.789999999999997,-1.797515384412156
2018-05-18T05:00:00Z,1526619600,sofitel.3,sofitel,3,55.650000000000006,9.110000000000003,-1.8274253856534493
2018-05-18T05:00:00Z,1526619600,westphilly.1,westphilly,1,48.41,8.230000000000008,-1.5227254325970514
2018-05-18T05:00:00Z,1526619600,westphilly.2,westphilly,2,59.44,15.129999999999995,-1.7605282615510855
2018-05-19T05:00:00Z,1526706000,chestnuthill.1,chestnuthill,1,60.05,11.56,-1.7267092210400015
2018-05-19T05:00:00Z,1526706000,chestnuthill.2,chestnuthill,2,52.83,9.849999999999996,-1.6593493282763883
2018-05-19T05:00:00Z,1526706000,chestnuthill.3,chestnuthill,3,52.32,13.910000000000002,-1.9369585521739623
2018-05-19T05:00:00Z,1526706000,chestnuthill.3,chestnuthill,3,52.15,13.74,-1.9544049419993672
2018-05-19T05:00:00Z,1526706000,greensgrow.1,greensgrow,1,49.400000000000006,17.180000000000003,-1.4809167782402468
2018-05-19T05:00:00Z,1526706000,greensgrow.2,greensgrow,2,41.88,-4.699999999999995,-1.4601479795907626
2018-05-19T05:00:00Z,1526706000,greensgrow.3,greensgrow,3,47.92,6.18,-0.059904894599008496
2018-05-19T05:00:00Z,1526706000,milt.1,milt,1,61.07000000000001,16.320000000000004,-1.9317115433234389
2018-05-19T05:00:00Z,1526706000,milt.2,milt,2,48.11,3.8299999999999996,-1.7149832738239115
2018-05-19T05:00:00Z,1526706000,milt.3,milt,3,45.94,10.680000000000003,-1.5750732506541798
2018-05-19T05:00:00Z,1526706000,mtmoriah.1,mtmoriah,1,51.69,9.319999999999995,-2.020547731827529
2018-05-19T05:00:00Z,1526706000,mtmoriah.2,mtmoriah,2,60.4,17.450000000000006,-1.6728708932403347
2018-05-19T05:00:00Z,1526706000,mtmoriah.3,mtmoriah,3,48.47,7.12,-1.8132660262150557
2018-05-19T05:00:00Z,1526706000,oldcity.1,oldcity,1,49.72,6.200000000000003,-1.6172662817837136
2018-05-19T05:00:00Z,1526706000,oldcity.2,oldcity,2,55.33,-2.2599999999999976,-1.8515366720036348
2018-05-19T05:00:00Z,1526706000,oldcity.3,oldcity,3,44.97,6.889999999999992,-1.9042132239069702
2018-05-19T05:00:00Z,1526706000,paradiso.1,paradiso,1,51.790000000000006,12.46000000000001,-1.1844700010612923
2018-05-19T05:00:00Z,1526706000,paradiso.2,paradiso,2,42.94,5.599999999999994,-1.016451279601068
2018-05-19T05:00:00Z,1526706000,rodeph.1,rodeph,1,62.71,17.010000000000012,-1.548466858040534
2018-05-19T05:00:00Z,1526706000,rodeph.2,rodeph,2,45.89,5.610000000000001,-1.8407659764120945
2018-05-19T05:00:00Z,1526706000,share.1,share,1,35.29,-2.600000000000001,-1.690192008589417
2018-05-19T05:00:00Z,1526706000,share.2,share,2,43.18,15.61,-1.420391315127119
2018-05-19T05:00:00Z,1526706000,share.3,share,3,38.14,11.939999999999998,-0.36841233801052525
2018-05-19T05:00:00Z,1526706000,shump.1,shump,1,41.45,0.2500000000000017,-1.1493772590438158
2018-05-19T05:00:00Z,1526706000,shump.2,shump,2,44.55,6.069999999999999,-1.2586675759213513
2018-05-19T05:00:00Z,1526706000,shump.3,shump,3,67.34,35.28000000000001,-1.6474902822255022
2018-05-19T05:00:00Z,1526706000,sofitel.1,sofitel,1,65.21,22.57,-1.50740841484314
2018-05-19T05:00:00Z,1526706000,sofitel.2,sofitel,2,41.15,8.340000000000002,-1.8379446485237079
2018-05-19T05:00:00Z,1526706000,sofitel.3,sofitel,3,55.33,8.789999999999996,-1.848996695668563
2018-05-19T05:00:00Z,1526706000,westphilly.1,westphilly,1,50.15,9.97000000000001,-1.3658532932635574
2018-05-19T05:00:00Z,1526706000,westphilly.2,westphilly,2,60.18,15.869999999999997,-1.7088011300202195
2018-05-19T05:00:00Z,1526706000,westphilly.2,westphilly,2,59.91,15.599999999999994,-1.7276745428760762
2018-05-20T05:00:00Z,1526792400,chestnuthill.1,chestnuthill,1,59.11,10.620000000000003,-1.8368228467544032
2018-05-20T05:00:00Z,1526792400,chestnuthill.2,chestnuthill,2,51.41,8.429999999999994,-1.915328826704132
2018-05-20T05:00:00Z,1526792400,chestnuthill.3,chestnuthill,3,51.34,12.930000000000005,-2.0375318582262953
2018-05-20T05:00:00Z,1526792400,greensgrow.1,greensgrow,1,48.18,15.959999999999999,-1.5329983339962368
2018-05-20T05:00:00Z,1526792400,greensgrow.2,greensgrow,2,44.12,-2.46,-1.1996048344456482
2018-05-20T05:00:00Z,1526792400,greensgrow.3,greensgrow,3,47.040000000000006,5.300000000000004,-0.3238082642122152
2018-05-20T05:00:00Z,1526792400,milt.1,milt,1,59.71000000000001,14.960000000000003,-2.0191341603953785
2018-05-20T05:00:00Z,1526792400,milt.2,milt,2,46.620000000000005,2.3400000000000047,-1.9398102677387692
2018-05-20T05:00:00Z,1526792400,milt.3,milt,3,45.31,10.050000000000008,-1.6651526143422393
2018-05-20T05:00:00Z,1526792400,mtmoriah.1,mtmoriah,1,51.019999999999996,8.649999999999993,-2.061324962265298
2018-05-20T05:00:00Z,1526792400,mtmoriah.2,mtmoriah,2,59.57,16.620000000000008,-1.7237049795183614
2018-05-20T05:00:00Z,1526792400,mtmoriah.3,mtmoriah,3,48.739999999999995,7.389999999999996,-1.8005139209175276
2018-05-20T05:00:00Z,1526792400,oldcity.1,oldcity,1,48.79,5.270000000000003,-1.7693430582807472
2018-05-20T05:00:00Z,1526792400,oldcity.2,oldcity,2,54.58,-3.0099999999999976,-1.9120401945121452
2018-05-20T05:00:00Z,1526792400,oldcity.3,oldcity,3,45.230000000000004,7.149999999999997,-1.8914361186895359
2018-05-20T05:00:00Z,1526792400,paradiso.1,paradiso,1,51.34,12.010000000000007,-1.262853350853799
2018-05-20T05:00:00Z,1526792400,paradiso.2,paradiso,2,42.96,5.6199999999999974,-1.0129945921863799
2018-05-20T05:00:00Z,1526792400,rodeph.1,rodeph,1,61.96,16.260000000000012,-1.6383521405031458
2018-05-20T05:00:00Z,1526792400,rodeph.1,rodeph,1,61.879999999999995,16.180000000000007,-1.647939903965825
2018-05-20T05:00:00Z,1526792400,rodeph.2,rodeph,2,45.06,4.780000000000003,-1.902638031008986
2018-05-20T05:00:00Z,1526792400,share.1,share,1,34.19,-3.7000000000000024,-1.7651334429218983
2018-05-20T05:00:00Z,1526792400,share.2,share,2,42.86,15.29,-1.4597067048720096
2018-05-20T05:00:00Z,1526792400,share.3,share,3,36.55,10.349999999999994,-1.255066268146812
2018-05-20T05:00:00Z,1526792400,shump.1,shump,1,40.900000000000006,-0.29999999999999544,-1.2315008438185406
2018-05-20T05:00:00Z,1526792400,shump.2,shump,2,43.17,4.690000000000004,-1.4825128517374326
2018-05-20T05:00:00Z,1526792400,shump.3,shump,3,63.71,31.65000000000001,-1.8974456188342683
2018-05-20T05:00:00Z,1526792400,sofitel.1,sofitel,1,62.67,20.03000000000001,-1.7729845437507075
2018-05-20T05:00:00Z,1526792400,sofitel.2,sofitel,2,41.76,8.950000000000001,-1.7831405349502707
2018-05-20T05:00:00Z,1526792400,sofitel.3,sofitel,3,54.72,8.179999999999996,-1.8901170053848728
2018-05-20T05:00:00Z,1526792400,westphilly.1,westphilly,1,47.07,6.89000000000001,-1.6435350111642244
2018-05-20T05:00:00Z,1526792400,westphilly.2,westphilly,2,58.35,14.04,-1.836720928265469
2018-05-21T05:00:00Z,1526878800,chestnuthill.1,chestnuthill,1,63.540000000000006,15.05000000000001,-1.3178831000365292
2018-05-21T05:00:00Z,1526878800,chestnuthill.2,chestnuthill,2,55.629999999999995,12.649999999999993,-1.1546010215174582
2018-05-21T05:00:00Z,1526878800,chestnuthill.3,chestnuthill,3,54.980000000000004,16.570000000000004,-1.663973864317628
2018-05-21T05:00:00Z,1526878800,greensgrow.1,greensgrow,1,49.769999999999996,17.549999999999994,-1.4651215523142505
2018-05-21T05:00:00Z,1526878800,greensgrow.2,greensgrow,2,46.19,-0.38999999999999946,-0.9588350529945823
2018-05-21T05:00:00Z,1526878800,greensgrow.3,greensgrow,3,45.41,3.669999999999994,-0.8126292783821377
2018-05-21T05:00:00Z,1526878800,milt.1,milt,1,67.14,22.389999999999997,-1.5415238333038275
2018-05-21T05:00:00Z,1526878800,milt.2,milt,2,49.629999999999995,5.349999999999996,-1.485629561910768
2018-05-21T05:00:00Z,1526878800,milt.3,milt,3,47.019999999999996,11.760000000000002,-1.4206514843317917
2018-05-21T05:00:00Z,1526878800,mtmoriah.1,mtmoriah,1,55.56,13.19,-1.785013579895937
2018-05-21T05:00:00Z,1526878800,mtmoriah.2,mtmoriah,2,66.92,23.97000000000001,-1.2735477094659546
2018-05-21T05:00:00Z,1526878800,mtmoriah.3,mtmoriah,3,50.86,9.51,-1.7003862793221212
2018-05-21T05:00:00Z,1526878800,oldcity.1,oldcity,1,51.53,8.010000000000005,-1.3212888995690564
2018-05-21T05:00:00Z,1526878800,oldcity.2,oldcity,2,55.489999999999995,-2.100000000000001,-1.838629253868486
2018-05-21T05:00:00Z,1526878800,oldcity.3,oldcity,3,45.849999999999994,7.769999999999987,-1.860967637017193
2018-05-21T05:00:00Z,1526878800,paradiso.1,paradiso,1,52.82,13.490000000000004,-1.005059222647335
2018-05-21T05:00:00Z,1526878800,paradiso.2,paradiso,2,43.06,5.719999999999999,-0.995711155112942
2018-05-21T05:00:00Z,1526878800,rodeph.1,rodeph,1,66.21000000000001,20.51000000000002,-1.1290022065483458
2018-05-21T05:00:00Z,1526878800,rodeph.2,rodeph,2,47.51,7.229999999999999,-1.7200036529820164
2018-05-21T05:00:00Z,1526878800,share.1,share,1,38.24,0.35000000000000164,-1.4892127074250352
2018-05-21T05:00:00Z,1526878800,share.2,share,2,41.43,16.6,-1.298759328103864
2018-05-21T05:00:00Z,1526878800,share.3,share,3,39.94,13.739999999999995,0.6353468281814939
2018-05-21T05:00:00Z,1526878800,shump.1,shump,1,41.66,0.45999999999999547,-1.11802098122074
2018-05-21T05:00:00Z,1526878800,shump.2,shump,2,45.59,7.110000000000006,-1.0899725854512596
2018-05-21T05:00:00Z,1526878800,shump.3,shump,3,70.88,38.82,-1.4037321853673672
2018-05-21T05:00:00Z,1526878800,sofitel.1,sofitel,1,68.8,26.160000000000004,-1.132046878316301
2018-05-21T05:00:00Z,1526878800,sofitel.2,sofitel,2,42.34,9.530000000000006,-1.7310317056509363
2018-05-21T05:00:00Z,1526878800,sofitel.3,sofitel,3,57.599999999999994,11.059999999999992,-1.6959752152488534
2018-05-21T05:00:00Z,1526878800,westphilly.1,westphilly,1,55.01,14.830000000000009,-0.9276931799527646
2018-05-21T05:00:00Z,1526878800,westphilly.2,westphilly,2,62.83,18.519999999999996,-1.5235620779164425
2018-05-22T05:00:00Z,1526965200,chestnuthill.1,chestnuthill,1,64.22,15.730000000000002,-1.2382264346261116
2018-05-22T05:00:00Z,1526965200,chestnuthill.2,chestnuthill,2,57.43,14.449999999999998,-0.8301199671724308
2018-05-22T05:00:00Z,1526965200,chestnuthill.3,chestnuthill,3,56.91,18.499999999999996,-1.465906026888033
2018-05-22T05:00:00Z,1526965200,greensgrow.1,greensgrow,1,49.95,17.73,-1.4574373883502516
2018-05-22T05:00:00Z,1526965200,greensgrow.2,greensgrow,2,45.93,-0.6499999999999975,-0.9890766680560685
2018-05-22T05:00:00Z,1526965200,greensgrow.3,greensgrow,3,45.13,3.39,-0.8965985323499749
2018-05-22T05:00:00Z,1526965200,milt.1,milt,1,69.42999999999999,24.67999999999999,-1.3943195736753418
2018-05-22T05:00:00Z,1526965200,milt.2,milt,2,50.57,6.290000000000001,-1.3437923979644808
2018-05-22T05:00:00Z,1526965200,milt.3,milt,3,47.040000000000006,11.780000000000012,-1.4177918219924868
2018-05-22T05:00:00Z,1526965200,mtmoriah.1,mtmoriah,1,57.739999999999995,15.369999999999992,-1.652335427128271
2018-05-22T05:00:00Z,1526965200,mtmoriah.2,mtmoriah,2,67.96,25.01,-1.2098519869007167
2018-05-22T05:00:00Z,1526965200,mtmoriah.3,mtmoriah,3,51.3,9.949999999999998,-1.6796050706891126
2018-05-22T05:00:00Z,1526965200,oldcity.1,oldcity,1,52.370000000000005,8.850000000000009,-1.183929230474961
2018-05-22T05:00:00Z,1526965200,oldcity.2,oldcity,2,55.65,-1.9399999999999973,-1.825721835733337
2018-05-22T05:00:00Z,1526965200,oldcity.3,oldcity,3,46.84,8.759999999999996,-1.812316351766193
2018-05-22T05:00:00Z,1526965200,paradiso.1,paradiso,1,54.519999999999996,15.19,-0.7089443456534241
2018-05-22T05:00:00Z,1526965200,paradiso.2,paradiso,2,43.31,5.969999999999999,-0.9525025624293477
2018-05-22T05:00:00Z,1526965200,rodeph.1,rodeph,1,67.78,22.080000000000013,-0.9408423485932798
2018-05-22T05:00:00Z,1526965200,rodeph.2,rodeph,2,48.52,8.240000000000004,-1.6447135624484486
2018-05-22T05:00:00Z,1526965200,share.1,share,1,38.56,0.6700000000000019,-1.4674115628919497
2018-05-22T05:00:00Z,1526965200,share.2,share,2,41.83,17,-1.249615090922751
2018-05-22T05:00:00Z,1526965200,share.3,share,3,36.14,13.36,0.4234421153187365
2018-05-22T05:00:00Z,1526965200,shump.1,shump,1,41.58,0.3799999999999972,-1.129966229915245
2018-05-22T05:00:00Z,1526965200,shump.2,shump,2,46.209999999999994,7.729999999999996,-0.9894044180556302
2018-05-22T05:00:00Z,1526965200,shump.3,shump,3,72.97,40.910000000000004,-1.259818506713835
2018-05-22T05:00:00Z,1526965200,sofitel.1,sofitel,1,70.73,28.09000000000001,-0.9302508433589747
2018-05-22T05:00:00Z,1526965200,sofitel.2,sofitel,2,43.58,10.770000000000001,-1.6196266223213265
2018-05-22T05:00:00Z,1526965200,sofitel.3,sofitel,3,59.769999999999996,13.229999999999993,-1.5496947692088663
2018-05-22T05:00:00Z,1526965200,westphilly.1,westphilly,1,57.09,16.910000000000014,-0.740167863967898
2018-05-22T05:00:00Z,1526965200,westphilly.2,westphilly,2,64.37,20.060000000000002,-1.4159137231089642
2018-05-23T05:00:00Z,1527051600,chestnuthill.1,chestnuthill,1,63.269999999999996,14.78,-1.3495114818906673
2018-05-23T05:00:00Z,1527051600,chestnuthill.2,chestnuthill,2,56.54,13.559999999999997,-0.9905578218208052
2018-05-23T05:00:00Z,1527051600,chestnuthill.3,chestnuthill,3,56.32,17.91,-1.5264552621644376
2018-05-23T05:00:00Z,1527051600,greensgrow.1,greensgrow,1,50.46,18.24,-1.4356655904522555
2018-05-23T05:00:00Z,1527051600,greensgrow.2,greensgrow,2,45.86,-0.7199999999999978,-0.9972186413418535
2018-05-23T05:00:00Z,1527051600,greensgrow.3,greensgrow,3,45.22,3.4799999999999964,-0.8696084150031707
2018-05-23T05:00:00Z,1527051600,milt.1,milt,1,70.1,25.34999999999999,-1.351251078500195
2018-05-23T05:00:00Z,1527051600,milt.2,milt,2,49.39,5.110000000000001,-1.521843305897053
2018-05-23T05:00:00Z,1527051600,milt.3,milt,3,46.58,11.320000000000004,-1.4835640557964682
2018-05-23T05:00:00Z,1527051600,mtmoriah.1,mtmoriah,1,57.26,14.889999999999995,-1.6815489653523443
2018-05-23T05:00:00Z,1527051600,mtmoriah.2,mtmoriah,2,66.68,23.730000000000015,-1.2882467223656249
2018-05-23T05:00:00Z,1527051600,mtmoriah.3,mtmoriah,3,51.06,9.710000000000003,-1.690940275398026
2018-05-23T05:00:00Z,1527051600,oldcity.1,oldcity,1,51.59,8.070000000000007,-1.3114774946337635
2018-05-23T05:00:00Z,1527051600,oldcity.2,oldcity,2,56.07,-1.5199999999999956,-1.7918398631285708
2018-05-23T05:00:00Z,1527051600,oldcity.3,oldcity,3,45.45,7.369999999999996,-1.8806247219670915
2018-05-23T05:00:00Z,1527051600,paradiso.1,paradiso,1,52.95,13.620000000000006,-0.9824151438183885
2018-05-23T05:00:00Z,1527051600,paradiso.2,paradiso,2,43.01,5.669999999999995,-1.0043528736496616
2018-05-23T05:00:00Z,1527051600,rodeph.1,rodeph,1,66.53,20.830000000000013,-1.0906511526976324
2018-05-23T05:00:00Z,1527051600,rodeph.2,rodeph,2,49.230000000000004,8.950000000000005,-1.5917868651426736
2018-05-23T05:00:00Z,1527051600,share.1,share,1,38.05,0.15999999999999684,-1.502157136991555
2018-05-23T05:00:00Z,1527051600,share.2,share,2,41.9,17.07,-1.2410148494160562
2018-05-23T05:00:00Z,1527051600,share.3,share,3,34.17,11.39,-0.6751165276803077
2018-05-23T05:00:00Z,1527051600,shump.1,shump,1,41.239999999999995,0.03999999999999376,-1.180733536866894
2018-05-23T05:00:00Z,1527051600,shump.2,shump,2,42.28,3.8000000000000034,-1.626876833966645
